"tty","label"
"IN","Interferon Beta-1a"
"IN","Interferon Beta-1b (E. coli)"
"IN","Interferon Gamma-1B"
"IN","Interferon Gamma-1b (E. coli)"
"IN","Interferon alfa-2b"
"IN","Interferon alfa-n3"
"IN","Interferon beta-1a"
"IN","Interferon beta-1b"
"IN","Interferon gamma-1b"
"IN","Iobenguane I-131"
"IN","Iobenguane sulfate I-123"
"IN","Iodide I-123"
"IN","Iodixanol"
"IN","Ioflupane I-123"
"IN","Iohexol"
"IN","Iopamidol"
"IN","Iopromide"
"IN","Iothalamic Acid"
"IN","Iothalamic acid"
"IN","Ioversol"
"IN","Ipilimumab"
"IN","Ipratropium"
"IN","Irbesartan"
"IN","Irinotecan"
"IN","Iron Sucrose"
"IN","Iron sucrose"
"IN","Isatuximab"
"IN","Isavuconazole"
"IN","Isocarboxazid"
"IN","Isoeugenol"
"IN","Isoflurane"
"IN","Isoniazid"
"IN","Isoprenaline"
"IN","Isoproterenol"
"IN","Isosorbide Dinitrate"
"IN","Isosorbide Mononitrate"
"IN","Isosorbide dinitrate"
"IN","Isosorbide mononitrate"
"IN","Isotretinoin"
"IN","Isradipine"
"IN","Itraconazole"
"IN","Ivabradine"
"IN","Ivacaftor"
"IN","Ivermectin"
"IN","Ivosidenib"
"IN","Ixabepilone"
"IN","Ixazomib"
"IN","Ixekizumab"
"IN","Japanese Encephalitis Virus Strain Nakayama-NIH antigen (Formaldehyde Inactivated)"
"IN","Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated)"
"IN","KANAMYCIN"
"IN","KETAMINE"
"IN","KETOCONAZOLE"
"IN","KETOPROFEN"
"IN","KETOROLAC"
"IN","KETOTIFEN"
"IN","Kanamycin"
"IN","Ketamine"
"IN","Ketoconazole"
"IN","Ketoprofen"
"IN","Ketorolac"
"IN","Ketotifen"
"IN","L-CARNITINE"
"IN","L-Carnitine"
"IN","L1 protein, human papillomavirus type 11 vaccine"
"IN","L1 protein, human papillomavirus type 16 vaccine"
"IN","L1 protein, human papillomavirus type 18 vaccine"
"IN","L1 protein, human papillomavirus type 6 vaccine"
"IN","LABETALOL"
"IN","LACTULOSE"
"IN","LAMIVUDINE"
"IN","LAMOTRIGINE"
"IN","LANADELUMAB"
"IN","LANOLIN ALCOHOL"
"IN","LANREOTIDE"
"IN","LANSOPRAZOLE"
"IN","LAPATINIB"
"IN","LARONIDASE"
"IN","LAROTRECTINIB"
"IN","LATANOPROST"
"IN","LATRODECTUS MACTANS ANTIVENIN"
"IN","LECANEMAB"
"IN","LEDIPASVIR"
"IN","LEFAMULIN"
"IN","LEFLUNOMIDE"
"IN","LEMBOREXANT"
"IN","LENALIDOMIDE"
"IN","LENIOLISIB"
"IN","LENVATINIB"
"IN","LETERMOVIR"
"IN","LETROZOLE"
"IN","LEUCOVORIN"
"IN","LEUPROLIDE"
"IN","LEVALBUTEROL"
"IN","LEVOBUNOLOL"
"IN","LEVOCARNITINE"
"IN","LEVOCETIRIZINE"
"IN","LEVOFLOXACIN"
"IN","LEVOKETOCONAZOLE"
"IN","LEVOLEUCOVORIN"
"IN","LEVOMILNACIPRAN"
"IN","LEVONORGESTREL"
"IN","LEVORPHANOL"
"IN","LEVOTHYROXINE"
"IN","LIDOCAINE"
"IN","LIFITEGRAST"
"IN","LINACLOTIDE"
"IN","LINAGLIPTIN"
"IN","LINEZOLID"
"IN","LIOTHYRONINE"
"IN","LIRAGLUTIDE"
"IN","LISDEXAMFETAMINE"
"IN","LIXISENATIDE"
"IN","LODOXAMIDE"
"IN","LOMITAPIDE"
"IN","LOMUSTINE"
"IN","LONAFARNIB"
"IN","LOPERAMIDE"
"IN","LOPINAVIR"
"IN","LORAZEPAM"
"IN","LORLATINIB"
"IN","LOSARTAN"
"IN","LOTEPREDNOL"
"IN","LOTILANER"
"IN","LOVASTATIN"
"IN","LUBIPROSTONE"
"IN","LULICONAZOLE"
"IN","LUMATEPERONE"
"IN","LUMEFANTRINE"
"IN","LURASIDONE"
"IN","LURBINECTEDIN"
"IN","LUSPATERCEPT"
"IN","LUTROPIN ALFA"
"IN","Labetalol"
"IN","Lactitol"
"IN","Lactulose"
"IN","Lamivudine"
"IN","Lamotrigine"
"IN","Lanadelumab"
"IN","Lanolin Alcohol"
"IN","Lanolin Alcohols"
"IN","Lanolin alcohols"
"IN","Lanreotide"
"IN","Lansoprazole"
"IN","Lapatinib"
"IN","Laronidase"
"IN","Larotrectinib"
"IN","Latanoprost"
"IN","Latrodectus mactans antivenin"
"IN","Lecanemab"
"IN","Ledipasvir"
"IN","Lefamulin"
"IN","Leflunomide"
"IN","Lemborexant"
"IN","Lenalidomide"
"IN","Leniolisib"
"IN","Lenvatinib"
"IN","Letermovir"
"IN","Letrozole"
"IN","Leucovorin"
"IN","Leuprolide"
"IN","Levalbuterol"
"IN","Levobunolol"
"IN","Levocarnitine"
"IN","Levocetirizine"
"IN","Levofloxacin"
"IN","Levoketoconazole"
"IN","Levoleucovorin"
"IN","Levomefolic acid"
"IN","Levomilnacipran"
"IN","Levonorgestrel"
"IN","Levorphanol"
"IN","Levosalbutamol"
"IN","Levothyroxine"
"IN","Lidocaine"
"IN","Lifitegrast"
"IN","Linaclotide"
"IN","Linagliptin"
"IN","Linezolid"
"IN","Liothyronine"
"IN","Liraglutide"
"IN","Lisdexamfetamine"
"IN","Lixisenatide"
"IN","Lodoxamide"
"IN","Lomitapide"
"IN","Lomustine"
"IN","Lonafarnib"
"IN","Lonapegsomatropin"
"IN","Loperamide"
"IN","Lopinavir"
"IN","Lorazepam"
"IN","Lorlatinib"
"IN","Losartan"
"IN","Loteprednol"
"IN","Lotilaner"
"IN","Lovastatin"
"IN","Lubiprostone"
"IN","Luliconazole"
"IN","Lumateperone"
"IN","Lumefantrine"
"IN","Lurasidone"
"IN","Lurbinectedin"
"IN","Luspatercept"
"IN","Lutetium Lu 177 Vipivotide Tetraxetan"
"IN","Lutetium Lu-177 vipivotide tetraxetan"
"IN","Lutropin alfa"
"IN","MACIMORELIN"
"IN","MACITENTAN"
"IN","MAFENIDE"
"IN","MALATHION"
"IN","MANNITOL"
"IN","MARALIXIBAT"
"IN","MARAVIROC"
"IN","MARGETUXIMAB"
"IN","MARIBAVIR"
"IN","MAVACAMTEN"
"IN","MEBENDAZOLE"
"IN","MECAMYLAMINE"
"IN","MECHLORETHAMINE"
"IN","MECLIZINE"
"IN","MEDROXYPROGESTERONE"
"IN","MEDRYSONE"
"IN","MEFENAMIC ACID"
"IN","MEFLOQUINE"
"IN","MEGESTROL"
"IN","MELOXICAM"
"IN","MELPHALAN"
"IN","MEMANTINE"
"IN","MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP A"
"IN","MEPERIDINE"
"IN","MEPIVACAINE"
"IN","MEPOLIZUMAB"
"IN","MESALAMINE"
"IN","METAXALONE"
"IN","METFORMIN"
"IN","METHACHOLINE"
"IN","METHADONE"
"IN","METHAMPHETAMINE"
"IN","METHIMAZOLE"
"IN","METHOCARBAMOL"
"IN","METHOHEXITAL"
"IN","METHOTREXATE"
"IN","METHOXSALEN"
"IN","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA"
"IN","METHSCOPOLAMINE"
"IN","METHSUXIMIDE"
"IN","METHYL AMINOLEVULINATE"
"IN","METHYL PARABEN"
"IN","METHYLCHLOROISOTHIAZOLINONE"
"IN","METHYLDIBROMOGLUTARONITRILE"
"IN","METHYLERGONOVINE"
"IN","METHYLNALTREXONE"
"IN","METHYLPARABEN"
"IN","METHYLPHENIDATE"
"IN","METHYLPREDNISOLONE"
"IN","METHYLTESTOSTERONE"
"IN","METOCLOPRAMIDE"
"IN","METOLAZONE"
"IN","METOPROLOL"
"IN","METRELEPTIN"
"IN","METRONIDAZOLE"
"IN","METYRAPONE"
"IN","METYROSINE"
"IN","MEXILETINE"
"IN","MICAFUNGIN"
"IN","MICONAZOLE"
"IN","MIDAZOLAM"
"IN","MIDODRINE"
"IN","MIDOSTAURIN"
"IN","MIFEPRISTONE"
"IN","MIGLITOL"
"IN","MIGLUSTAT"
"IN","MILNACIPRAN"
"IN","MILRINONE"
"IN","MILTEFOSINE"
"IN","MINOCYCLINE"
"IN","MINOXIDIL"
"IN","MIPOMERSEN"
"IN","MIRABEGRON"
"IN","MIRIKIZUMAB"
"IN","MISOPROSTOL"
"IN","MITAPIVAT"
"IN","MITOMYCIN"
"IN","MITOXANTRONE"
"IN","MOBOCERTINIB"
"IN","MODAFINIL"
"IN","MOGAMULIZUMAB"
"IN","MOLINDONE"
"IN","MOMETASONE"
"IN","MONTELUKAST"
"IN","MORPHINE"
"IN","MOXIFLOXACIN"
"IN","MUPIROCIN"
"IN","MYCOPHENOLIC ACID"
"IN","Macimorelin"
"IN","Macitentan"
"IN","Mafenide"
"IN","Magnesium cation"
"IN","Malathion"
"IN","Mannitol"
"IN","Maralixibat"
"IN","Maraviroc"
"IN","Margetuximab"
"IN","Maribavir"
"IN","Mavacamten"
"IN","Measles Virus Strain Enders' Attenuated Edmonston Live antigen"
"IN","Measles virus vaccine live attenuated"
"IN","Mebendazole"
"IN","Mecamylamine"
"IN","Mechlorethamine"
"IN","Meclizine"
"IN","Medroxyprogesterone"
"IN","Medrysone"
"IN","Mefenamic Acid"
"IN","Mefenamic acid"
"IN","Mefloquine"
"IN","Megestrol"
"IN","Meloxicam"
"IN","Melphalan"
"IN","Memantine"
"IN","Meningococcal Polysaccharide (Group A) Vaccine"
"IN","Meningococcal polysaccharide vaccine group A"
"IN","Meperidine"
"IN","Mepivacaine"
"IN","Mepolizumab"
"IN","Mesalamine"
"IN","Mesalazine"
"IN","Metamfetamine"
"IN","Metaxalone"
"IN","Metformin"
"IN","Methacholine"
"IN","Methadone"
"IN","Methamphetamine"
"IN","Methimazole"
"IN","Methocarbamol"
"IN","Methohexital"
"IN","Methotrexate"
"IN","Methoxsalen"
"IN","Methoxy polyethylene glycol-epoetin beta"
"IN","Methscopolamine"
"IN","Methsuximide"
"IN","Methyl aminolevulinate"
"IN","Methylchloroisothiazolinone"
"IN","Methylergometrine"
"IN","Methylnaltrexone"
"IN","Methylparaben"
"IN","Methylphenidate"
"IN","Methylprednisolone"
"IN","Methylscopolamine"
"IN","Methyltestosterone"
"IN","Methylthioninium"
"IN","Metoclopramide"
"IN","Metolazone"
"IN","Metoprolol"
"IN","Metreleptin"
"IN","Metronidazole"
"IN","Metyrapone"
"IN","Metyrosine"
"IN","Mexiletine"
"IN","Micafungin"
"IN","Miconazole"
"IN","Midazolam"
"IN","Midodrine"
"IN","Midostaurin"
"IN","Mifepristone"
"IN","Miglitol"
"IN","Miglustat"
"IN","Milnacipran"
"IN","Milrinone"
"IN","Miltefosine"
"IN","Minocycline"
"IN","Minoxidil"
"IN","Mipomersen"
"IN","Mirabegron"
"IN","Mirikizumab"
"IN","Misoprostol"
"IN","Mitapivat"
"IN","Mitomycin"
"IN","Mitoxantrone"
"IN","Mobocertinib"
"IN","Modafinil"
"IN","Mogamulizumab"
"IN","Molindone"
"IN","Mometasone"
"IN","Monoethanolamine"
"IN","Montelukast"
"IN","Morphine"
"IN","Morpholinylmercaptobenzothiazole"
"IN","Moxifloxacin"
"IN","Mumps Virus Strain B Level Jeryl Lynn Live antigen"
"IN","Mumps virus strain B level jeryl lynn live antigen"
"IN","Mupirocin"
"IN","Mycophenolic acid"
"IN","N,N'-diphenyl-1,4-phenylenediamine"
"IN","N,N'-diphenyl-4-phenylenediamine"
"IN","N-Acetyl Cysteine"
"IN","N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine"
"IN","N-cyclohexyl-2-benzothiazosulfenamide"
"IN","N-cyclohexyl-2-benzothiazylsulfenamide"
"IN","N-cyclohexyl-N'-phenyl-1,4-phenylenediamine"
"IN","N-isopropyl-N-phenyl-4-phenylenediamine"
"IN","N-oxydiethylene-2-benzothiazole sulfenamide"
"IN","NABILONE"
"IN","NABUMETONE"
"IN","NADOLOL"
"IN","NAFARELIN"
"IN","NAFCILLIN"
"IN","NAFTIFINE"
"IN","NALBUPHINE"
"IN","NALDEMEDINE"
"IN","NALMEFENE"
"IN","NALOXEGOL"
"IN","NALOXONE"
"IN","NALTREXONE"
"IN","NANDROLONE"
"IN","NAPROXEN"
"IN","NARATRIPTAN"
"IN","NATALIZUMAB"
"IN","NATAMYCIN"
"IN","NATEGLINIDE"
"IN","NAXITAMAB"
"IN","NEBIVOLOL"
"IN","NECITUMUMAB"
"IN","NEDOCROMIL"
"IN","NEFAZODONE"
"IN","NELARABINE"
"IN","NELFINAVIR"
"IN","NEOMYCIN"
"IN","NEOSTIGMINE"
"IN","NEPAFENAC"
"IN","NERATINIB"
"IN","NETARSUDIL"
"IN","NETUPITANT"
"IN","NEVIRAPINE"
"IN","NICARDIPINE"
"IN","NICOTINE"
"IN","NICOTINIC ACID"
"IN","NIFEDIPINE"
"IN","NILOTINIB"
"IN","NILUTAMIDE"
"IN","NIMODIPINE"
"IN","NINTEDANIB"
"IN","NIRAPARIB"
"IN","NIRSEVIMAB"
"IN","NISOLDIPINE"
"IN","NITAZOXANIDE"
"IN","NITISINONE"
"IN","NITRIC OXIDE"
"IN","NITROFURANTOIN"
"IN","NITROFURANTOIN MACROCRYSTALLINE"
"IN","NITROGLYCERIN"
"IN","NIVOLUMAB"
"IN","NIZATIDINE"
"IN","NORELGESTROMIN"
"IN","NOREPINEPHRINE"
"IN","NORETHINDRONE"
"IN","NORGESTIMATE"
"IN","NORTRIPTYLINE"
"IN","NUSINERSEN"
"IN","NYSTATIN"
"IN","Nabilone"
"IN","Nabumetone"
"IN","Nadolol"
"IN","Nafarelin"
"IN","Nafcillin"
"IN","Naftifine"
"IN","Nalbuphine"
"IN","Naldemedine"
"IN","Nalmefene"
"IN","Naloxegol"
"IN","Naloxone"
"IN","Naltrexone"
"IN","Nandrolone"
"IN","Naproxen"
"IN","Naratriptan"
"IN","Natalizumab"
"IN","Natalizumab (Murine)"
"IN","Natamycin"
"IN","Nateglinide"
"IN","Naxitamab"
"IN","Nebivolol"
"IN","Necitumumab"
"IN","Nedocromil"
"IN","Nefazodone"
"IN","Neisseria Meningitidis Group A Capsular Oligosaccharide Diphtheria CRM197 Protein Conjugate antigen"
"IN","Neisseria Meningitidis Group A Capsular Polysaccharide Diphtheria Toxoid Conjugate antigen"
"IN","Neisseria Meningitidis Group A Capsular Polysaccharide antigen"
"IN","Neisseria Meningitidis Group C Capsular Oligosaccharide Diphtheria CRM197 Protein Conjugate antigen"
"IN","Neisseria Meningitidis Group C Capsular Polysaccharide Diphtheria Toxoid Conjugate antigen"
"IN","Neisseria Meningitidis Group W-135 Capsular Oligosaccharide Diphtheria CRM197 Protein Conjugate antigen"
"IN","Neisseria Meningitidis Group W-135 Capsular Polysaccharide Diphtheria Toxoid Conjugate antigen"
"IN","Neisseria Meningitidis Group W-135 Capsular Polysaccharide antigen"
"IN","Neisseria Meningitidis Group Y Capsular Oligosaccharide Diphtheria CRM197 Protein Conjugate antigen"
"IN","Neisseria Meningitidis Group Y Capsular Polysaccharide Diphtheria Toxoid Conjugate antigen"
"IN","Neisseria meningitidis group a capsular oligosaccharide diphtheria crm197 protein conjugate antigen"
"IN","Neisseria meningitidis group a capsular polysaccharide diphtheria toxoid conjugate antigen"
"IN","Neisseria meningitidis group c capsular oligosaccharide diphtheria crm197 protein conjugate antigen"
"IN","Neisseria meningitidis group c capsular polysaccharide diphtheria toxoid conjugate antigen"
"IN","Neisseria meningitidis group w-135 capsular oligosaccharide diphtheria crm197 protein conjugate antigen"
"IN","Neisseria meningitidis group w-135 capsular polysaccharide diphtheria toxoid conjugate antigen"
"IN","Neisseria meningitidis group y capsular oligosaccharide diphtheria crm197 protein conjugate antigen"
"IN","Neisseria meningitidis group y capsular polysaccharide diphtheria toxoid conjugate antigen"
"IN","Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup C capsular polysaccharide diphtheria toxoid protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine"
"IN","Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine"
"IN","Nelarabine"
"IN","Nelfinavir"
"IN","Neomycin"
"IN","Neostigmine"
"IN","Nepafenac"
"IN","Neratinib"
"IN","Netarsudil"
"IN","Netupitant"
"IN","Nevirapine"
"IN","Nicardipine"
"IN","Nicotine"
"IN","Nifedipine"
"IN","Nilotinib"
"IN","Nilutamide"
"IN","Nimodipine"
"IN","Nintedanib"
"IN","Niraparib"
"IN","Nirsevimab"
"IN","Nisoldipine"
"IN","Nitazoxanide"
"IN","Nitisinone"
"IN","Nitric Oxide"
"IN","Nitric oxide"
"IN","Nitrofurantoin"
"IN","Nitrofurantoin, Macrocrystalline"
"IN","Nitroglycerin"
"IN","Nitroprusside"
"IN","Nivolumab"
"IN","Nizatidine"
"IN","Norelgestromin"
"IN","Norepinephrine"
"IN","Norethindrone"
"IN","Norethisterone"
"IN","Norgestimate"
"IN","Nortriptyline"
"IN","Nusinersen"
"IN","Nystatin"
"IN","OBETICHOLIC ACID"
"IN","OBINUTUZUMAB"
"IN","OCRELIZUMAB"
"IN","OCTAFLUOROPROPANE"
"IN","OCTREOTIDE"
"IN","ODEVIXIBAT"
"IN","OFATUMUMAB"
"IN","OFLOXACIN"
"IN","OLANZAPINE"
"IN","OLAPARIB"
"IN","OLIVE OIL"
"IN","OLMESARTAN"
"IN","OLODATEROL"
"IN","OLOPATADINE"
"IN","OLSALAZINE"
"IN","OMADACYCLINE"
"IN","OMALIZUMAB"
"IN","OMEGA-3 ACID"
"IN","OMEGA-3 POLYUNSATURATED FATTY ACIDS"
"IN","OMEGA-3 POLYUNSATURATES"
"IN","OMEPRAZOLE"
"IN","ONDANSETRON"
"IN","OPICAPONE"
"IN","ORITAVANCIN"
"IN","ORLISTAT"
"IN","ORPHENADRINE"
"IN","OSELTAMIVIR"
"IN","OSILODROSTAT"
"IN","OSIMERTINIB"
"IN","OSPEMIFENE"
"IN","OTESECONAZOLE"
"IN","OXACILLIN"
"IN","OXALIPLATIN"
"IN","OXAPROZIN"
"IN","OXAZEPAM"
"IN","OXCARBAZEPINE"
"IN","OXICONAZOLE"
"IN","OXYBUTYNIN"
"IN","OXYCODONE"
"IN","OXYMETAZOLINE"
"IN","OXYMORPHONE"
"IN","OXYTOCIN"
"IN","OZANIMOD"
"IN","OZENOXACIN"
"IN","Obeticholic acid"
"IN","Obiltoxaximab"
"IN","Obinutuzumab"
"IN","Ocrelizumab"
"IN","Octreotide"
"IN","Odevixibat"
"IN","Ofatumumab"
"IN","Ofloxacin"
"IN","Olanzapine"
"IN","Olaparib"
"IN","Olive Oil"
"IN","Olive oil"
"IN","Olmesartan"
"IN","Olodaterol"
"IN","Olopatadine"
"IN","Olsalazine"
"IN","Omadacycline"
"IN","Omalizumab"
"IN","Omega-3 Fatty Acids"
"IN","Omega-3 fatty acids"
"IN","Omeprazole"
"IN","Omidenepag"
"IN","Ondansetron"
"IN","Opicapone"
"IN","Oritavancin"
"IN","Orlistat"
"IN","Orphenadrine"
"IN","Oseltamivir"
"IN","Osilodrostat"
"IN","Osimertinib"
"IN","Ospemifene"
"IN","Oteseconazole"
"IN","Oxacillin"
"IN","Oxaliplatin"
"IN","Oxaprozin"
"IN","Oxazepam"
"IN","Oxcarbazepine"
"IN","Oxiconazole"
"IN","Oxybate"
"IN","Oxybutynin"
"IN","Oxycodone"
"IN","Oxymetazoline"
"IN","Oxymorphone"
"IN","Oxytocin"
"IN","Ozanimod"
"IN","Ozenoxacin"
"IN","PACLITAXEL"
"IN","PACRITINIB"
"IN","PALBOCICLIB"
"IN","PALIFERMIN"
"IN","PALIPERIDONE"
"IN","PALIVIZUMAB"
"IN","PALONOSETRON"
"IN","PALOVAROTENE"
"IN","PANITUMUMAB"
"IN","PANOBINOSTAT"
"IN","PANTOPRAZOLE"
"IN","PARA-AMINOBENZOIC ACID"
"IN","PARAPHENYLENEDIAMINE"
"IN","PARATHYROID HORMONE"
"IN","PARICALCITOL"
"IN","PAROMOMYCIN"
"IN","PAROXETINE"
"IN","PASIREOTIDE"
"IN","PATISIRAN"
"IN","PAZOPANIB"
"IN","PEG-3350"
"IN","PEG-uricase"
"IN","PEGASPARGASE"
"IN","PEGCETACOPLAN"
"IN","PEGFILGRASTIM"
"IN","PEGINTERFERON ALFA-2A"
"IN","PEGINTERFERON BETA-1A"
"IN","PEGLOTICASE"
"IN","PEGVISOMANT"
"IN","PEMBROLIZUMAB"
"IN","PEMETREXED"
"IN","PEMIGATINIB"
"IN","PENCICLOVIR"
"IN","PENICILLAMINE"
"IN","PENICILLIN G"
"IN","PENTAMIDINE"
"IN","PENTAZOCINE"
"IN","PENTETATE INDIUM DISODIUM,IN-111"
"IN","PENTETIC ACID"
"IN","PENTOSTATIN"
"IN","PENTOXIFYLLINE"
"IN","PERAMIVIR"
"IN","PERAMPANEL"
"IN","PERFLEXANE"
"IN","PERFLUTREN"
"IN","PERGOLIDE"
"IN","PERINDOPRIL"
"IN","PERMETHRIN"
"IN","PERPHENAZINE"
"IN","PERTUZUMAB"
"IN","PERUVIAN BALSAM"
"IN","PEXIDARTINIB"
"IN","PHENDIMETRAZINE"
"IN","PHENELZINE"
"IN","PHENOXYBENZAMINE"
"IN","PHENTERMINE"
"IN","PHENTOLAMINE"
"IN","PHENYLEPHRINE"
"IN","PHENYTOIN"
"IN","PHYTONADIONE"
"IN","PIBRENTASVIR"
"IN","PILOCARPINE"
"IN","PIMAVANSERIN"
"IN","PIMECROLIMUS"
"IN","PIMOZIDE"
"IN","PINDOLOL"
"IN","PIOGLITAZONE"
"IN","PIRFENIDONE"
"IN","PIROXICAM"
"IN","PIRTOBRUTINIB"
"IN","PITAVASTATIN"
"IN","PITOLISANT"
"IN","PLECANATIDE"
"IN","PLERIXAFOR"
"IN","POLIDOCANOL"
"IN","POLIOVIRUS VACCINE INACTIVATED"
"IN","POLYETHYLENE GLYCOL 3350"
"IN","POLYMYXIN B"
"IN","POLYTHIAZIDE"
"IN","POMALIDOMIDE"
"IN","PONATINIB"
"IN","PONESIMOD"
"IN","PORACTANT ALFA"
"IN","PORFIMER"
"IN","POSACONAZOLE"
"IN","POVIDONE IODINE"
"IN","POVIDONE-IODINE"
"IN","POZELIMAB"
"IN","PRALATREXATE"
"IN","PRALIDOXIME"
"IN","PRALSETINIB"
"IN","PRAMIPEXOLE"
"IN","PRAMLINTIDE"
"IN","PRASUGREL"
"IN","PRAVASTATIN"
"IN","PRAZIQUANTEL"
"IN","PRAZOSIN"
"IN","PREDNICARBATE"
"IN","PREDNISOLONE"
"IN","PREDNISONE"
"IN","PRETOMANID"
"IN","PRILOCAINE"
"IN","PRIMAQUINE"
"IN","PRIMIDONE"
"IN","PROCAINAMIDE"
"IN","PROCARBAZINE"
"IN","PROCHLORPERAZINE"
"IN","PROGESTERONE"
"IN","PROGUANIL"
"IN","PROMETHAZINE"
"IN","PROPAFENONE"
"IN","PROPANTHELINE"
"IN","PROPARACAINE"
"IN","PROPOFOL"
"IN","PROPOXYPHENE"
"IN","PROPRANOLOL"
"IN","PROPYL PARABEN"
"IN","PROPYLPARABEN"
"IN","PROPYLTHIOURACIL"
"IN","PROTAMINE"
"IN","PROTRIPTYLINE"
"IN","PRUCALOPRIDE"
"IN","PRUSSIAN BLUE"
"IN","PSEUDOEPHEDRINE"
"IN","PYRAZINAMIDE"
"IN","PYRIDOSTIGMINE"
"IN","PYRIDOXINE"
"IN","PYRIMETHAMINE"
"IN","Paclitaxel"
"IN","Paclitaxel, albumin-bound (human)"
"IN","Pacritinib"
"IN","Pafolacianine"
"IN","Palbociclib"
"IN","Palifermin"
"IN","Palifermin (E. coli)"
"IN","Paliperidone"
"IN","Palivizumab"
"IN","Palonosetron"
"IN","Palovarotene"
"IN","Pamidronic acid"
"IN","Panitumumab"
"IN","Panobinostat"
"IN","Pantoprazole"
"IN","Para-Aminobenzoic Acid (PABA)"
"IN","Parathyroid Hormone"
"IN","Parathyroid hormone"
"IN","Paricalcitol"
"IN","Paromomycin"
"IN","Paroxetine"
"IN","Parthenolide"
"IN","Pasireotide"
"IN","Patiromer"
"IN","Patisiran"
"IN","Pazopanib"
"IN","Pegaspargase"
"IN","Pegaspargase (E. coli)"
"IN","Pegcetacoplan"
"IN","Pegfilgrastim"
"IN","Pegfilgrastim (E. coli)"
"IN","Peginterferon Alfa-2A"
"IN","Peginterferon Alfa-2a (E. coli)"
"IN","Peginterferon Beta-1A"
"IN","Peginterferon Beta-1a"
"IN","Peginterferon alfa-2a"
"IN","Peginterferon beta-1a"
"IN","Pegloticase"
"IN","Pegvaliase"
"IN","Pegvisomant"
"IN","Pegvisomant (PEG)"
"IN","Pembrolizumab"
"IN","Pemetrexed"
"IN","Pemigatinib"
"IN","Penciclovir"
"IN","Penicillamine"
"IN","Penicillin V"
"IN","Pentamidine"
"IN","Pentazocine"
"IN","Pentetic Acid"
"IN","Pentetic acid"
"IN","Pentosan polysulfate"
"IN","Pentostatin"
"IN","Pentoxifylline"
"IN","Peramivir"
"IN","Perampanel"
"IN","Perflexane"
"IN","Perflutren"
"IN","Pergolide"
"IN","Perindopril"
"IN","Permethrin"
"IN","Perphenazine"
"IN","Pertuzumab"
"IN","Peruvian balsam"
"IN","Pexidartinib"
"IN","Phendimetrazine"
"IN","Phenelzine"
"IN","Phenoxybenzamine"
"IN","Phenoxymethylpenicillin"
"IN","Phentermine"
"IN","Phentolamine"
"IN","Phenylacetic acid"
"IN","Phenylbutyric acid"
"IN","Phenylephrine"
"IN","Phenytoin"
"IN","Phylloquinone"
"IN","Phytonadione"
"IN","Pibrentasvir"
"IN","Piflufolastat F 18"
"IN","Piflufolastat F-18"
"IN","Pilocarpine"
"IN","Pimavanserin"
"IN","Pimecrolimus"
"IN","Pimozide"
"IN","Pindolol"
"IN","Pioglitazone"
"IN","Pirfenidone"
"IN","Piroxicam"
"IN","Pirtobrutinib"
"IN","Pitavastatin"
"IN","Pitolisant"
"IN","Plecanatide"
"IN","Plerixafor"
"IN","Polidocanol"
"IN","Poliovirus Type 1 antigen (Formaldehyde inactivated)"
"IN","Poliovirus Type 2 antigen (Formaldehyde inactivated)"
"IN","Poliovirus Type 3 antigen (Formaldehyde inactivated)"
"IN","Poliovirus Vaccine, Inactivated"
"IN","Poliovirus type 1 antigen (formaldehyde inactivated)"
"IN","Poliovirus type 2 antigen (formaldehyde inactivated)"
"IN","Poliovirus type 3 antigen (formaldehyde inactivated)"
"IN","Polyethylene Glycol 3350"
"IN","Polymyxin B"
"IN","Polythiazide"
"IN","Pomalidomide"
"IN","Ponatinib"
"IN","Ponesimod"
"IN","Poractant Alfa (Porcine)"
"IN","Poractant alfa"
"IN","Posaconazole"
"IN","Potassium Citrate Anhydrous"
"IN","Potassium cation"
"IN","Povidone-Iodine"
"IN","Povidone-iodine"
"IN","Pozelimab"
"IN","Pralatrexate"
"IN","Pralidoxime"
"IN","Pralsetinib"
"IN","Pramipexole"
"IN","Pramlintide"
"IN","Prasugrel"
"IN","Pravastatin"
"IN","Praziquantel"
"IN","Prazosin"
"IN","Prednicarbate"
"IN","Prednisolone"
"IN","Prednisone"
"IN","Pretomanid"
"IN","Prilocaine"
"IN","Primaquine"
"IN","Primidone"
